,data_points,rmsd,spearmans_r,spearmans_p_val,kendalls_tau,kendalls_p_val
6890,404,4961.470829824702,0.9934093028401636,8.648740439589699e-147,0.9374689826302728,1.4297616004626431e-67
7888,404,6465.849410309919,0.995128890012802,7.156205570361039e-157,0.9487179487179488,3.7037863166799815e-69
9385,404,4775.16334527204,0.9947211202604668,3.438651814161747e-154,0.9454094292803972,1.089557218969228e-68
14375,404,5080.751240605899,0.9934093028401636,8.648740439589699e-147,0.9376344086021504,1.3553992353480521e-67
3397,404,4689.883712579015,0.9911523446760756,5.598879394297316e-137,0.928370554177006,2.6595210101894066e-66
403,404,4680.085187850816,0.9931848714260876,1.129983788838965e-145,0.9397849462365592,6.763073501375647e-68
1900,404,5220.478784071598,0.9940225379715824,4.79794542888492e-150,0.941439205955335,3.957563833535721e-68
6391,404,5015.921522845679,0.9939340298082848,1.4829771245264318e-149,0.9401157981803144,6.0762187673900596e-68
10882,404,6376.652082252622,0.9948412384820848,5.869940853275754e-155,0.9439205955334988,1.7684436609475347e-68
5892,404,7460.31290996877,0.994575713992192,2.771249684172448e-153,0.9432588916459884,2.1926558632066465e-68
11381,404,6090.509101392045,0.9881114570656382,3.779566510811199e-127,0.915632754342432,1.5187848982822671e-64
13377,404,6057.652789386709,0.9935863191667588,1.0700325012654969e-147,0.9369727047146402,1.6781408513788792e-67
3896,404,6374.779951344192,0.9931817104202556,1.1709206487094646e-145,0.9359801488833748,2.3112567080990404e-67
7389,404,6345.73001948112,0.9932986676360416,3.1034110646299106e-146,0.9361455748552524,2.1912321309612867e-67
12379,404,5249.580221582081,0.9871599943101894,1.3691916426467136e-124,0.9096774193548388,9.875014243946788e-64
4894,404,6470.841492001815,0.9942374863681622,2.8833208614238863e-151,0.942266335814723,3.026337458486975e-68
902,404,6624.08235173886,0.9924293910322264,3.5999090493968094e-142,0.9336641852770884,4.871451703423087e-67
13876,404,6608.386757946934,0.9914684452592814,3.440897496394299e-138,0.9325062034739454,7.067481037256029e-67
4395,404,5601.76705545944,0.9930742362219656,3.888414473876422e-145,0.934656741108354,3.539811866083107e-67
5393,404,4967.359175297306,0.9942785794439788,1.6643363719254258e-151,0.9406120760959472,5.1741241645666116e-68
2898,404,7459.187579729159,0.9906750327954356,3.14313030822169e-135,0.925889164598842,5.873634341631872e-66
8886,404,5232.898292000923,0.9950056107853518,4.880474675452074e-156,0.9455748552522748,1.0324248936866704e-68
2399,404,4698.278656080871,0.9891356229552244,3.816696679488298e-130,0.9176178660049628,8.115430833317287e-65
12878,404,6819.774566696338,0.994901297592894,2.3878609650308066e-155,0.9478908188585607,4.852320122148196e-69
11382,405,4891.057475799537,0.9918951810466088,6.7253942354871e-140,0.9291976840363938,2.0412630284855661e-66
10384,405,4362.3485883221765,0.9934061418343316,8.972966529174988e-147,0.9369727047146402,1.6781408513788792e-67
4396,405,5339.820404064765,0.9932607355660572,4.785997135774669e-146,0.9356492969396196,2.5713167591488572e-67
12380,405,5612.025179049934,0.9928434827962256,4.8086339680261086e-144,0.9333333333333332,5.4181615006802675e-67
2899,405,4969.511519565489,0.9912629798801978,2.1336201023103979e-137,0.9272125723738628,3.850338350148328e-66
11881,405,4441.44435997298,0.9949550346920388,1.0582119974463627e-155,0.9459057071960296,9.269645350871519e-69
404,405,4835.278186268871,0.9941015631173838,1.7270105951287457e-150,0.9406120760959472,5.1741241645666116e-68
6392,405,6266.416249164652,0.988731014208721,6.277985753266825e-129,0.9136476426799008,2.8385432729079332e-64
1901,405,4453.708829374992,0.9937475304641936,1.516135412394138e-148,0.938626964433416,9.835659612144407e-68
13877,405,4874.192447537961,0.9952869403044048,5.678571457904129e-158,0.9503722084367248,2.1564226833696603e-69
10883,405,5886.610964523176,0.9940035719365902,6.119024185470029e-150,0.943424317617866,2.0779340641337113e-68
13378,405,4190.9778859136295,0.9940351819949106,4.0780306779755756e-150,0.9407775020678246,4.9041437911959054e-68
2400,405,6337.254500299626,0.9901945599089628,1.4778178524822355e-133,0.9212572373862696,2.5632193315378747e-65
5893,405,4121.413092651961,0.9931943544435836,1.015461040986926e-145,0.9387923904052936,9.323492685187048e-68
4895,405,6146.3657390091175,0.9932702185835532,4.295749421710482e-146,0.9389578163771712,8.837912798483959e-68
7390,405,5040.962352092294,0.9934914889917972,3.3011725077354244e-147,0.9379652605459058,1.2180419685440325e-67
12879,405,4489.685437949219,0.9939150637732926,1.8845948424137138e-149,0.939454094292804,7.527288263627986e-68
903,405,4456.263293456903,0.9923092728106082,1.2043281118183877e-141,0.9303556658395368,1.4088409327456664e-66
3398,405,5991.98462276276,0.9900459926348564,4.678057622905057e-133,0.9204301075268816,3.332072385002557e-65
9386,405,7065.229439506032,0.9932986676360416,3.1034110646299106e-146,0.9363110008271298,2.077421032627797e-67
5394,405,4350.646535692501,0.9944081806830932,2.8651754712524493e-152,0.9427626137303556,2.5760970036540667e-68
8887,405,7037.404482701503,0.9926222123879818,4.97376315685061e-143,0.933498759305211,5.1375635460151264e-67
3897,405,8247.904810439748,0.9939624788607734,1.0337024071363213e-149,0.940281224152192,5.759329813850019e-68
6891,405,7652.4316359746335,0.9948349164704208,6.448914195923403e-155,0.9468982630272952,6.707790309127178e-69
14875,405,5470.740757872316,0.9948254334529248,7.4245820359788566e-155,0.9468982630272952,6.707790309127178e-69
14376,405,7532.414061875795,0.9919457571399216,4.1611463280884097e-140,0.9316790736145576,9.216705412179329e-67
7889,405,8097.060748157214,0.9938107505808348,6.949025380675894e-149,0.9404466501240696,5.45891624530712e-68
8388,405,5723.74327130913,0.9909942943844732,2.175756927394906e-136,0.9240694789081886,1.0487405013311034e-65
9885,405,6157.962204042755,0.9952142371702676,1.840626782983461e-157,0.947394540942928,5.705356155857971e-69
1402,405,6656.798608944145,0.9938581656683156,3.850591128715442e-149,0.9381306865177832,1.1546587774058856e-67
14377,406,6042.506713536882,0.9850484424143762,1.5601384310364396e-119,0.9028949545078576,8.205110400077662e-63
3399,406,6239.165791464398,0.9863254887705266,1.6922646020649955e-122,0.9047146401985112,4.65637068107086e-63
9886,406,6680.455770256599,0.9905043384805042,1.262315565398184e-134,0.9205955334987592,3.1618177066789693e-65
1403,406,3699.350236960287,0.9904664064105196,1.713426841973108e-134,0.922746071133168,1.5975631902139473e-65
1902,406,4568.723217904994,0.9910100994136332,1.901643028688376e-136,0.923904052936311,1.1054294263403365e-65
5894,406,6121.560348225064,0.9924262300263944,3.717060495673578e-142,0.9344913151364764,3.733390196605248e-67
14876,406,5607.451746063876,0.9911871157402284,4.139902393147249e-137,0.9263854425144749,5.013712147593418e-66
405,406,6007.119668885955,0.983780879075722,7.827114805867698e-117,0.8969396195202647,5.198247419822209e-62
6393,406,6027.070840174579,0.9881809991939436,2.4121020238299044e-127,0.9128205128205128,3.6820449748508793e-64
10884,406,5488.341391533076,0.9923882979564096,5.4531050231595444e-142,0.9310173697270472,1.1395971697073293e-66
2401,406,5221.503668885927,0.9944366297355818,1.936637141505136e-152,0.9439205955334988,1.7684436609475347e-68
4896,406,4901.416504060946,0.9949550346920388,1.0582119974463627e-155,0.9462365591397848,8.32245592984968e-69
7391,406,5470.008602433738,0.9937412084525294,1.6384387545077873e-148,0.9376344086021504,1.3553992353480521e-67
13379,406,5313.3964294578345,0.993320794676866,2.407692114192647e-146,0.9381306865177832,1.1546587774058856e-67
12880,406,6022.985627805295,0.9890882078677434,5.32767452203266e-130,0.91712158808933,9.493200174491284e-65
904,406,7090.833293987277,0.992517899195524,1.4604267279118468e-142,0.9325062034739454,7.067481037256029e-67
9387,406,6440.523722354452,0.9937412084525294,1.6384387545077873e-148,0.9382961124896608,1.0945636061204394e-67
2900,406,4284.180910292824,0.995299584327733,4.619676779566284e-158,0.9483870967741936,4.126477972216934e-69
3898,406,6046.470915792176,0.992736008597936,1.5091484352464908e-143,0.9333333333333332,5.4181615006802675e-67
5395,406,6209.957049906178,0.9911302176352514,6.78057021076706e-137,0.925889164598842,5.873634341631872e-66
8888,406,5275.454876310387,0.9942406473739944,2.76436778821664e-151,0.9416046319272128,3.750886701281671e-68
11882,406,8141.960199979552,0.9930204991228208,7.03654314930405e-145,0.9336641852770884,4.871451703423087e-67
4397,406,4872.629118727808,0.9944081806830932,2.8651754712524493e-152,0.9419354838709678,3.3692542305384733e-68
11383,406,6145.369717172205,0.9941837492690174,5.8804954448385116e-151,0.9424317617866004,2.8681577852565903e-68
12381,406,7444.043727061469,0.994452434764742,1.556572398949992e-152,0.9449131513647644,1.280561287776987e-68
10385,406,6288.3793539167655,0.994054148029903,3.193458818840093e-150,0.9409429280397024,4.648207189484314e-68
6892,406,4538.965069650308,0.9833098892067456,6.968244643319022e-116,0.8951199338296113,9.115745335322158e-62
13878,406,5040.425185594293,0.9950846359311531,1.4334984284482584e-156,0.9459057071960296,9.269645350871519e-69
8389,406,5507.521827094593,0.9867585465695184,1.4434646424673871e-123,0.9098428453267164,9.376146639501841e-64
7890,406,5877.76090264768,0.9845742915395678,1.695896317519394e-118,0.9015715467328372,1.2379736195985169e-62
9388,407,5773.147717781252,0.9947274422721308,3.1363083268349244e-154,0.9470636889991728,6.355523151367102e-69
905,407,6580.03180742504,0.9912945899385184,1.615951632790847e-137,0.9262200165425972,5.28541750553912e-66
8390,407,7089.391156720297,0.9923819759447456,5.8117055365855284e-142,0.9328370554177008,6.354944582980726e-67
8889,407,4990.006324027095,0.994917102622054,1.881249063983586e-155,0.9485525227460712,3.9094418728448565e-69
7891,407,6304.210797531904,0.9956093628992744,2.4535670804293205e-160,0.9497105045492142,2.6776111156424037e-69
11384,407,4681.87736897271,0.9901850768914668,1.5914431249272522e-133,0.9200992555831266,3.7004746241601203e-65
9887,407,4586.074051486015,0.9929383129711872,1.7277921281437772e-144,0.9341604631927212,4.1527672261238126e-67
10885,407,5187.8370413477805,0.9954860836718242,2.05960625180986e-159,0.9495450785773366,2.826446299796376e-69
4398,407,5740.332368656821,0.9924894501430354,1.9539989548564562e-142,0.9325062034739454,7.067481037256029e-67
6893,407,4432.592419512216,0.9951541780594584,4.7977599106805797e-157,0.9478908188585607,4.852320122148196e-69
406,407,6592.7890616013065,0.991449479224289,4.079614178012273e-138,0.9280397022332508,2.956219969938461e-66
14378,407,3881.493555029888,0.9945441039338716,4.3298157340310984e-153,0.9440860215053763,1.6758542736676126e-68
5895,407,5937.518393581992,0.9922713407406236,1.7565261388079733e-141,0.9328370554177008,6.354944582980726e-67
2901,407,7312.817272312243,0.9929888890645002,9.952977368540368e-145,0.9343258891645988,3.937517696124428e-67
12382,407,6579.651852907336,0.9937475304641936,1.516135412394138e-148,0.9374689826302728,1.4297616004626431e-67
1404,407,5100.357978836889,0.9877858734649364,2.989563351433167e-126,0.9114971050454922,5.580426545722589e-64
12881,407,5654.431739932472,0.995071991907825,1.746229476415053e-156,0.9475599669148056,5.40558111070191e-69
7392,407,4683.627687599955,0.9938202335983308,6.177355242030815e-149,0.9391232423490488,8.377544119537937e-68
14877,407,5045.322589502192,0.9891767160310412,2.8551959226240468e-130,0.9186104218362284,5.929249056345487e-65
4897,407,6131.264967816376,0.9940699530590632,2.6032178942806423e-150,0.9397849462365592,6.763073501375647e-68
3899,407,4887.726142785503,0.9937222424175371,2.066818916510245e-148,0.9419354838709678,3.3692542305384733e-68
13380,407,5270.280058170616,0.9896729939466736,7.836950738302885e-132,0.9214226633581472,2.4321359162293168e-65
5396,407,5199.169149967963,0.9931058462802864,2.7372372889563023e-145,0.9348221670802316,3.356239255103125e-67
2402,407,7420.46981851623,0.990368415229726,3.7516960920044097e-134,0.9222497932175352,1.8704117060500738e-65
6394,407,5141.57547128376,0.9953406774035496,2.3531209425041757e-158,0.9472291149710504,6.021699316386721e-69
11883,407,5736.246133183359,0.9932259645019044,7.103899826038586e-146,0.9344913151364764,3.733390196605248e-67
10386,407,5463.971426120337,0.9923630099097532,7.033067556533033e-142,0.9316790736145576,9.216705412179329e-67
1903,407,5046.067796102231,0.9927992287145768,7.717028503759127e-144,0.9320099255583127,8.288262224315916e-67
3400,407,5760.8328247788,0.9911333786410834,6.597786440871924e-137,0.9244003308519438,9.439084656201789e-66
13879,407,5746.933395212992,0.990934235273664,3.6216236191958366e-136,0.924731182795699,8.495236205554138e-66
11884,408,5306.46166648112,0.9938012675633384,7.81567899626419e-149,0.9427626137303556,2.5760970036540667e-68
9389,408,5904.062853114244,0.9956062018934424,2.5930627440178853e-160,0.9477253928866832,5.121509112984326e-69
8890,408,4895.899729769268,0.9901123737573296,2.8015393473381287e-133,0.9217535153019024,2.1896756388488293e-65
11385,408,4614.368565934396,0.993093202256958,3.150507312536985e-145,0.9348221670802316,3.356239255103125e-67
14878,408,6281.907288261708,0.9946610611496576,8.198264825714374e-154,0.9435897435897436,1.969196178653128e-68
7892,408,6412.848228024853,0.9918098338891432,1.5018444538892315e-139,0.9301902398676593,1.4855232250399374e-66
4399,408,3813.892806363236,0.9926506614404704,3.697876275110474e-143,0.930686517783292,1.2671113864830333e-66
6894,408,6389.583375613744,0.9945282989047114,5.406852566689923e-153,0.9432588916459884,2.1926558632066465e-68
10387,408,6540.548294160792,0.9931753884085914,1.257234853384565e-145,0.935483870967742,2.712084265744383e-67
8391,408,4752.060090829135,0.991044870477786,1.4128810829497943e-136,0.9253928866832092,6.880465536406949e-66
906,408,4764.149845832529,0.99297308403534,1.1830267134083008e-144,0.9351530190239868,3.017075499631631e-67
12383,408,6676.535608978782,0.9919836892099064,2.897143185053225e-140,0.9288668320926384,2.2692009142126701e-66
5896,408,5177.496753356393,0.9925526702596764,1.0215967163456977e-142,0.93151364764268,9.719092589645017e-67
3900,408,5313.403093911734,0.9878490935815776,2.009583182179273e-126,0.9101736972704716,8.452506534286033e-64
5397,408,5484.808621261947,0.9918698929999524,8.540450302621114e-140,0.9282051282051282,2.8039619696897365e-66
13880,408,5217.968837055235,0.9948665265287412,4.024563386420488e-155,0.9468982630272952,6.707790309127178e-69
12882,408,4766.494640634576,0.9895117826492388,2.567469946046835e-131,0.9194375516956164,4.563464204523821e-65
3401,408,5635.4642014986375,0.9947116372429706,3.9468669465571176e-154,0.9452440033085197,1.1498403663954123e-68
1904,408,5417.492209027202,0.9932259645019044,7.103899826038586e-146,0.9336641852770884,4.871451703423087e-67
407,408,5302.506583514351,0.993317633671034,2.496730691680749e-146,0.9353184449958644,2.8605313495106326e-67
6395,408,5061.267087504084,0.9951889491236112,2.7592346680979707e-157,0.9493796526054592,2.9835265607614807e-69
2902,408,6266.668462414719,0.993485166980133,3.5565717399575795e-147,0.9358147229114973,2.4378327978674176e-67
14379,408,5159.281603374666,0.9930457871694772,5.325873513856266e-145,0.9389578163771712,8.837912798483959e-68
13381,408,6212.286231940478,0.990706642853756,2.4228633699409185e-135,0.9240694789081886,1.0487405013311034e-65
10886,408,6310.385569299993,0.9921575445306696,5.389915953812751e-141,0.929859387923904,1.6515898978741752e-66
2403,408,5310.258675051578,0.995242686222756,1.1642557878116424e-157,0.9492142266335816,3.1493070968274736e-69
7393,408,3886.187525103271,0.9944998498522228,8.051887440401868e-153,0.9457402812241522,9.78279214983504e-69
4898,408,6264.256569620285,0.9925115771838598,1.5581892892101621e-142,0.9316790736145576,9.216705412179329e-67
1405,408,5623.3001482896125,0.9931184903036144,2.3775623769362217e-145,0.9361455748552524,2.1912321309612867e-67
9888,408,6181.661658425501,0.9951162459894738,8.73305898542088e-157,0.9459057071960296,9.269645350871519e-69
9390,409,5715.2902642563895,0.9954829226659924,2.1734128676236338e-159,0.9503722084367248,2.1564226833696603e-69
11885,409,5137.087096011131,0.9954892446776564,1.9516852043796074e-159,0.950206782464847,2.2763728332242065e-69
8392,409,4353.973725268975,0.9917877068483192,1.8470834706918e-139,0.927874276261373,3.1167165559591793e-66
408,409,5362.430365660061,0.9939119027674604,1.961252976979041e-149,0.9401157981803144,6.0762187673900596e-68
3402,409,4856.566647379484,0.9917339697491742,3.0458857257762845e-139,0.9311827956989248,1.0807208920347536e-66
6396,409,6348.010627606175,0.9935547091084382,1.5605911317765897e-147,0.9363110008271298,2.077421032627797e-67
6895,409,5129.55472657774,0.9930363041519812,5.912970139391511e-145,0.9341604631927212,4.1527672261238126e-67
12384,409,6327.911748625958,0.98752983199254,1.4627587383535538e-125,0.9098428453267164,9.376146639501841e-64
7893,409,5120.669666522694,0.989679315958338,7.477778057040345e-132,0.9189412737799836,5.339860015938984e-65
5897,409,6874.393119965478,0.9949202636278864,1.7934737048968598e-155,0.9445822994210092,1.426089954989612e-68
2404,409,6285.431603646386,0.9921038074315246,9.100384248508268e-141,0.9285359801488834,2.52249704576898e-66
7394,409,5743.883843316726,0.9923092728106082,1.2043281118183877e-141,0.9303556658395368,1.4088409327456664e-66
5398,409,4112.989724387719,0.9917592577958304,2.4080543021341684e-139,0.927874276261373,3.1167165559591793e-66
10887,409,3613.714467282434,0.995476600654328,2.419965604764199e-159,0.9495450785773366,2.826446299796376e-69
3901,409,6142.42162576403,0.9916928766733574,4.4552679614555774e-139,0.928701406120761,2.39251043721006e-66
4899,409,5390.848003367374,0.990479050433848,1.5477187866682856e-134,0.9220843672456576,1.97131247031856e-65
12883,409,6509.169465769149,0.989799434179956,3.0496806983203166e-132,0.9205955334987592,3.1618177066789693e-65
13382,409,6421.320910523144,0.9899543234657268,9.443211036985576e-133,0.919933829611249,3.899624887450696e-65
